"","market_id","created_at","actual_delivery_time","store_id","store_primary_category","order_protocol","total_items","subtotal","num_distinct_items","min_item_price","max_item_price","total_onshift_dashers","total_busy_dashers","total_outstanding_orders","estimated_order_place_duration","estimated_store_to_consumer_driving_duration"
"1144",3,2015-02-18 02:47:58,2015-02-18 03:34:07,3531,"persian",1,3,5497,2,1499,1999,35,35,39,446,823
"1145",1,2015-02-04 21:55:37,2015-02-04 22:28:46,3763,"sandwich",6,1,735,1,700,700,19,20,24,446,274
"1146",5,2015-01-25 20:39:28,2015-01-25 20:58:11,4679,"japanese",1,3,2900,3,550,1450,12,25,13,446,205
"1147",2,2015-02-17 00:33:27,2015-02-17 01:23:44,1661,"dessert",1,6,2890,3,175,1495,32,28,27,446,658
"1148",3,2015-01-27 19:36:10,2015-01-27 20:21:26,6318,"mediterranean",4,2,2125,1,925,925,20,19,29,251,282
"1149",1,2015-02-14 02:22:50,2015-02-14 03:50:24,360,"sandwich",5,4,4597,4,800,1799,7,7,13,251,888
"1150",5,2015-02-14 05:42:46,2015-02-14 06:25:50,4667,"indian",3,4,2647,3,200,1099,16,4,2,251,459
"1151",4,2015-02-01 20:03:59,2015-02-01 20:46:03,3569,"chinese",3,3,2200,3,725,750,3,4,8,251,392
"1152",2,2015-02-17 05:06:30,2015-02-17 05:41:24,6553,"steak",2,2,2790,2,995,1495,19,10,12,251,814
"1153",1,2015-01-31 03:05:14,2015-01-31 04:13:50,6357,"steak",1,2,7600,2,1800,5800,47,47,78,446,289
"1154",5,2015-02-16 02:02:24,2015-02-16 02:44:09,6135,"chinese",4,2,780,2,160,600,21,14,23,251,229
"1155",1,2015-02-15 16:26:04,2015-02-15 17:26:21,4461,"breakfast",1,5,1823,2,125,469,7,7,12,446,406
"1156",2,2015-02-02 23:09:07,2015-02-02 23:44:27,667,"mediterranean",5,4,3080,4,595,995,15,17,21,251,104
"1157",4,2015-01-30 16:56:35,2015-01-30 17:27:43,6313,"dessert",5,1,895,1,895,895,5,3,4,251,420
"1158",2,2015-01-27 02:02:23,2015-01-27 02:56:31,3041,"vietnamese",5,2,2050,2,880,880,79,100,101,251,570
"1159",2,2015-01-31 02:27:29,2015-01-31 03:24:33,3286,"pasta",3,3,3340,3,250,1695,118,109,214,251,573
"1160",2,2015-01-31 21:22:55,2015-01-31 22:19:33,6281,"dessert",1,3,3414,3,869,1350,40,31,30,446,663
"1161",1,2015-02-10 04:12:29,2015-02-10 06:02:00,2369,"pizza",1,3,4950,2,1125,2300,37,40,45,446,391
"1162",1,2015-02-01 02:06:51,2015-02-01 02:28:37,4276,"vegetarian",1,1,895,1,895,895,56,56,69,446,219
"1163",3,2015-01-23 01:27:17,2015-01-23 02:07:14,5986,"american",1,3,3195,3,775,1125,46,25,24,446,869
"1164",4,2015-02-09 03:16:08,2015-02-09 04:02:32,2882,"japanese",3,2,2145,2,995,1150,86,86,145,251,899
"1165",1,2015-02-15 02:02:46,2015-02-15 02:51:42,2521,"burger",1,4,2900,4,415,678,26,24,30,446,465
"1166",4,2015-02-04 01:32:00,2015-02-04 02:06:06,2056,"chinese",3,3,3140,3,750,1295,68,66,74,251,597
"1167",4,2015-02-11 02:13:44,2015-02-11 02:59:33,3553,"greek",5,4,4887,4,495,1799,84,82,104,251,618
"1168",5,2015-02-13 03:41:53,2015-02-13 04:35:27,4713,"vietnamese",1,3,2565,3,595,995,47,47,79,446,824
"1169",2,2015-02-01 23:50:04,2015-02-02 00:28:50,4862,"sandwich",3,3,1947,2,241,1207,68,55,70,251,772
"1170",1,2015-01-25 04:22:22,2015-01-25 04:55:15,4765,"japanese",3,5,1900,3,200,650,14,14,21,251,583
"1171",2,2015-02-10 05:59:36,2015-02-10 06:20:23,1686,"mexican",5,2,1074,2,275,799,21,21,21,251,422
"1172",5,2015-02-10 20:21:48,2015-02-10 21:02:32,5536,"chinese",5,2,2254,2,1082,1066,32,24,28,251,717
"1173",3,2015-02-11 02:28:26,2015-02-11 03:38:47,6726,"salad",3,4,3900,3,550,1500,23,19,17,251,221
"1174",1,2015-02-08 17:22:46,2015-02-08 17:37:26,6381,"cafe",4,1,445,1,345,345,2,1,1,251,354
"1175",2,2015-01-22 01:44:57,2015-01-22 02:20:21,4422,"barbecue",5,4,3482,2,716,1025,76,93,103,251,769
"1176",3,2015-02-17 02:16:27,2015-02-17 02:57:26,193,"vietnamese",3,2,1290,2,395,895,100,92,102,251,739
"1177",2,2015-02-02 02:20:23,2015-02-02 03:38:04,6074,"sushi",5,3,3350,3,950,1350,79,81,166,251,501
"1178",6,2015-01-23 00:08:14,2015-01-23 00:31:04,1030,"mexican",4,1,900,1,900,900,17,10,10,251,387
"1179",4,2015-02-14 02:40:11,2015-02-14 04:48:50,5844,"pizza",1,3,3995,3,650,1675,80,74,119,446,733
"1180",4,2015-01-26 20:59:15,2015-01-26 22:11:03,3071,"sandwich",3,18,10080,5,550,595,55,84,80,251,1012
"1181",2,2015-02-06 05:16:31,2015-02-06 05:44:39,5028,"mexican",5,3,1785,3,255,795,12,15,16,251,479
"1182",2,2015-02-03 02:46:45,2015-02-03 04:02:12,5650,"chinese",1,3,2484,3,395,1095,73,73,119,446,556
"1183",3,2015-01-22 02:18:11,2015-01-22 02:53:01,2471,"american",1,2,1748,2,450,999,6,5,8,446,601
"1184",5,2015-01-31 20:03:09,2015-01-31 20:34:30,5977,"chinese",3,4,3090,4,250,1395,15,16,17,251,329
"1185",3,2015-01-31 19:05:17,2015-01-31 19:37:03,542,"american",1,1,1300,1,1300,1300,11,13,16,446,319
"1186",5,2015-02-02 00:09:56,2015-02-02 01:33:06,1378,"pizza",1,1,1780,1,1780,1780,19,21,22,446,536
"1187",2,2015-01-22 00:44:12,2015-01-22 01:14:06,3186,"smoothie",2,2,725,2,350,375,47,25,26,251,602
"1188",4,2015-02-04 05:23:54,2015-02-04 06:08:14,5208,"indian",3,1,925,1,925,925,8,9,14,251,270
"1189",2,2015-02-03 02:33:08,2015-02-03 03:36:46,1438,"mexican",1,2,4000,1,2000,2000,36,35,70,446,814
"1190",4,2015-02-15 02:34:03,2015-02-15 03:48:58,4372,"fast",1,3,2275,2,375,950,95,84,162,251,570
"1191",5,2015-02-15 23:51:07,2015-02-16 00:27:29,6253,"burger",1,2,1423,2,349,999,14,7,8,446,810
"1192",3,2015-01-23 19:46:44,2015-01-23 21:00:49,2316,"american",5,2,1490,2,495,995,20,20,25,251,471
"1193",2,2015-01-23 00:34:30,2015-01-23 01:18:35,1628,"dessert",2,1,2200,1,2200,2200,26,26,36,251,801
"1194",4,2015-02-06 19:34:23,2015-02-06 20:25:52,2131,"alcohol",1,5,5385,3,1029,1099,74,73,135,446,721
"1195",1,2015-02-02 01:37:18,2015-02-02 02:50:39,5415,"american",5,1,1350,1,1350,1350,33,35,59,251,429
"1196",2,2015-02-15 02:36:23,2015-02-15 03:28:39,1352,"barbecue",5,2,1400,2,550,850,126,119,196,251,830
"1197",4,2015-02-02 01:47:22,2015-02-02 03:32:41,5246,"pasta",3,1,925,1,925,925,56,56,95,251,1041
"1198",4,2015-02-12 21:54:35,2015-02-12 22:33:43,5797,"asian",2,6,2625,4,375,450,41,35,41,251,929
"1199",1,2015-02-03 03:12:34,2015-02-03 04:16:19,3243,"italian",2,2,2800,2,1000,1800,40,41,83,251,238
"1200",2,2015-02-16 03:12:54,2015-02-16 03:51:11,1148,"indian",3,2,2200,2,1000,1200,47,47,101,251,653
"1201",1,2015-02-14 02:58:09,2015-02-14 03:52:09,914,"pizza",3,4,4636,4,549,1579,71,71,105,251,684
"1202",4,2015-01-31 01:48:46,2015-01-31 03:24:11,1858,"pizza",1,4,5525,3,675,1675,85,59,115,446,649
"1203",5,2015-02-13 19:56:12,2015-02-13 20:26:12,1933,"chinese",4,3,980,3,190,600,27,24,31,251,246
"1204",5,2015-02-13 01:55:17,2015-02-13 02:43:08,4160,"american",1,3,2845,3,295,1150,41,34,52,446,523
"1205",3,2015-02-18 03:00:58,2015-02-18 03:31:39,5853,"mexican",3,2,1670,1,835,835,9,7,6,251,710
"1206",1,2015-02-13 02:48:42,2015-02-13 03:59:41,5769,"fast",4,22,3283,6,0,299,52,52,72,251,355
"1207",1,2015-01-31 21:55:38,2015-01-31 22:22:28,1377,"dessert",4,2,1150,2,500,500,17,17,21,251,515
"1208",2,2015-02-05 18:58:31,2015-02-05 19:49:42,2680,"hawaiian",3,4,1780,3,250,695,25,25,39,251,442
"1209",4,2015-02-11 02:24:06,2015-02-11 03:06:53,1891,"thai",3,6,3889,5,150,1095,82,75,119,251,366
"1210",2,2015-01-22 22:43:40,2015-01-22 23:21:03,4976,"sandwich",1,2,1990,2,795,1195,16,17,18,446,693
"1211",2,2015-01-31 20:05:15,2015-01-31 20:33:41,1703,"mexican",5,1,1559,1,1499,1499,42,32,32,251,784
"1212",2,2015-02-06 16:19:58,2015-02-06 16:46:36,4566,"cafe",1,1,500,1,500,500,4,4,3,446,730
"1213",1,2015-02-10 00:56:49,2015-02-10 01:22:26,5872,"fast",3,1,1333,1,902,991,23,21,16,446,287
"1214",2,2015-02-12 01:45:44,2015-02-12 02:24:38,2143,"chinese",3,4,3399,4,425,1099,100,88,110,251,547
"1215",2,2015-02-12 21:35:49,2015-02-12 21:54:34,5827,"indian",3,1,900,1,900,900,44,36,37,251,328
"1216",5,2015-02-04 20:54:46,2015-02-04 21:50:33,6671,"mexican",3,4,2615,3,295,925,24,24,28,251,578
"1217",4,2015-01-25 19:59:22,2015-01-25 20:35:13,6313,"dessert",5,4,1940,3,175,1195,52,97,40,251,333
"1218",1,2015-02-13 04:33:35,2015-02-13 05:32:06,415,"japanese",3,2,1770,2,575,1195,23,22,26,251,617
"1219",2,2015-01-28 20:18:35,2015-01-28 20:53:25,6592,"thai",3,9,7420,6,350,1095,51,44,54,251,366
"1220",4,2015-02-15 03:16:27,2015-02-15 04:24:53,4232,"indian",3,2,2690,2,1195,1495,99,93,167,251,321
"1221",4,2015-01-30 23:34:35,2015-01-31 00:05:47,1446,"mexican",3,5,2763,4,150,782,30,20,20,251,574
"1222",1,2015-02-07 06:57:44,2015-02-07 07:59:11,4898,"dessert",4,5,6075,5,695,2095,4,5,5,251,512
"1223",3,2015-02-02 01:35:38,2015-02-02 02:18:01,1567,"burger",1,3,1727,3,499,679,6,6,8,446,530
"1224",4,2015-01-28 02:29:02,2015-01-28 03:14:44,2494,"indian",5,1,1550,1,1395,1395,111,105,168,251,383
"1225",2,2015-02-05 02:34:53,2015-02-05 03:26:37,4725,"american",4,1,1209,1,1209,1209,114,93,157,251,655
"1226",2,2015-02-05 04:48:13,2015-02-05 05:52:01,1997,"indian",2,1,1099,1,1099,1099,27,36,62,251,687
"1227",1,2015-01-27 02:59:17,2015-01-27 03:34:33,5507,"salad",5,2,3100,2,1450,1650,16,16,19,251,774
"1228",4,2015-02-09 04:01:10,2015-02-09 05:06:33,4372,"thai",2,6,4300,4,150,950,82,78,122,251,610
"1229",3,2015-02-16 02:55:25,2015-02-16 04:21:44,5470,"pizza",3,5,4892,4,606,1451,50,47,93,251,471
"1230",3,2015-02-08 04:40:10,2015-02-08 05:35:58,6233,"fast",4,13,937,4,0,329,13,17,19,251,136
"1231",1,2015-01-25 22:54:03,2015-01-25 23:35:33,1355,"japanese",1,7,2225,4,150,525,22,24,25,446,196
"1232",3,2015-01-31 01:23:21,2015-01-31 02:05:00,5782,"italian",1,4,2900,4,600,1400,20,13,12,446,693
"1233",2,2015-02-03 02:46:45,2015-02-03 04:10:29,3813,"greek",5,2,2198,2,1099,1099,96,97,171,251,441
"1234",4,2015-01-25 03:56:26,2015-01-25 04:33:33,5452,"thai",3,5,5400,5,1050,1150,22,23,31,251,298
"1235",4,2015-02-05 20:05:52,2015-02-05 20:38:20,1891,"thai",3,1,995,1,795,795,67,67,75,251,263
"1236",5,2015-02-09 05:01:17,2015-02-09 05:30:57,3603,"mexican",1,1,2000,1,2000,2000,16,15,20,446,384
"1237",1,2015-02-07 19:48:49,2015-02-07 21:04:04,6909,"mediterranean",3,4,2300,2,275,700,28,28,34,251,496
"1238",4,2015-02-09 01:25:35,2015-02-09 02:04:51,6476,"american",3,2,3338,1,1583,1611,46,46,62,251,572
"1239",3,2015-02-12 21:11:02,2015-02-12 22:04:20,4718,"american",1,7,6245,5,250,925,9,6,7,446,403
"1240",2,2015-01-31 03:06:04,2015-01-31 03:55:58,4685,"sandwich",3,3,1680,3,485,535,127,104,251,251,521
"1241",4,2015-02-01 03:19:24,2015-02-01 04:15:15,4998,"pizza",5,1,3250,1,2000,2000,93,92,157,251,519
"1242",4,2015-02-16 02:39:36,2015-02-16 03:27:25,4501,"pizza",5,1,1900,1,1900,1900,108,106,174,251,611
"1243",1,2015-02-09 20:27:26,2015-02-09 21:03:21,2937,"indian",3,3,1365,3,275,795,24,24,33,251,459
"1244",3,2015-02-14 02:29:44,2015-02-14 02:54:56,5402,"burger",1,4,1386,3,199,449,7,5,2,446,287
"1245",3,2015-02-06 19:36:21,2015-02-06 20:32:21,4629,"chinese",1,2,1445,2,650,795,12,10,18,446,511
"1246",1,2015-02-15 02:50:43,2015-02-15 03:47:42,3976,"pizza",5,4,4276,4,599,1399,58,57,86,251,435
"1247",2,2015-01-29 02:10:20,2015-01-29 02:52:52,6884,"burger",5,3,3700,3,1050,1300,92,67,109,251,NA
"1248",3,2015-02-03 22:05:24,2015-02-03 22:50:28,3554,"mexican",1,1,1700,1,1700,1700,14,19,18,446,622
"1249",4,2015-01-31 04:06:00,2015-01-31 04:58:02,692,"japanese",3,4,3060,4,175,1395,83,83,158,251,405
"1250",2,2015-02-07 19:49:49,2015-02-07 20:31:12,3216,"thai",3,12,8370,10,150,1395,28,28,34,251,731
"1251",4,2015-01-27 19:22:24,2015-01-27 20:01:01,4428,"sushi",3,2,1635,2,575,1060,63,62,143,251,250
"1252",3,2015-02-17 02:39:16,2015-02-17 03:34:12,6560,"mexican",3,5,4230,5,450,1295,41,41,52,446,259
"1253",5,2015-02-17 01:14:53,2015-02-17 01:40:00,3400,"chinese",1,2,1966,1,865,981,28,23,28,446,323
"1254",4,2015-01-31 01:33:06,2015-01-31 02:07:17,6255,"american",3,2,3345,2,795,2550,92,71,136,251,477
"1255",5,2015-02-16 20:05:33,2015-02-16 20:51:22,3157,NA,3,2,1998,2,899,1099,22,19,28,251,627
"1256",4,2015-01-29 03:54:36,2015-01-29 04:20:48,922,"italian",5,4,5385,4,595,2595,90,78,122,251,314
"1257",1,2015-02-12 22:11:22,2015-02-12 22:49:04,4708,"other",3,1,825,1,825,825,0,0,0,251,206
"1258",3,2015-02-04 02:19:19,2015-02-04 02:41:10,4784,"pizza",5,2,2990,2,1295,1395,4,2,3,251,271
"1259",4,2015-02-09 01:17:01,2015-02-09 01:54:02,3937,"salad",5,1,1210,1,990,990,73,58,94,251,442
"1260",3,2015-02-05 16:36:45,2015-02-05 18:09:42,3464,"smoothie",1,2,890,2,375,375,3,3,3,446,585
"1261",5,2015-02-06 03:10:50,2015-02-06 03:49:39,4380,"mexican",3,3,3300,3,160,1520,24,11,21,251,620
"1262",5,2015-01-28 03:11:10,2015-01-28 04:00:25,1027,"chinese",2,6,5290,6,150,1325,43,38,51,251,969
"1263",2,2015-02-15 04:23:45,2015-02-15 05:08:02,1490,"chinese",2,1,1200,1,1200,1200,109,109,174,251,421
"1264",2,2015-02-12 00:19:37,2015-02-12 00:53:14,2272,"mexican",5,1,1300,1,1300,1300,39,31,35,251,712
"1265",4,2015-01-23 04:57:32,2015-01-23 06:09:57,4428,"sushi",3,9,8835,9,520,2300,51,37,40,251,971
"1266",4,2015-02-16 04:18:14,2015-02-16 04:45:40,2840,"chinese",4,1,710,1,710,710,86,73,89,251,380
"1267",2,2015-02-10 03:51:26,2015-02-10 04:32:54,915,"dessert",5,2,1190,2,495,695,78,75,105,251,789
"1268",4,2015-02-15 20:20:15,2015-02-15 21:07:12,558,"seafood",5,5,3800,5,300,1600,37,27,32,251,394
"1269",2,2015-02-08 23:45:15,2015-02-09 00:25:13,4862,"sandwich",5,10,9679,9,163,1221,66,44,44,251,468
"1270",1,2015-02-13 05:48:15,2015-02-13 06:28:51,3992,"pizza",3,1,1899,1,1899,1899,14,9,10,251,442
"1271",2,2015-01-28 22:10:40,2015-01-28 23:02:07,314,"mexican",5,2,1499,2,700,799,25,29,27,251,693
"1272",2,2015-02-04 05:30:38,2015-02-04 06:27:41,2976,"american",4,1,1852,1,1252,1315,30,30,40,446,625
"1273",2,2015-02-14 17:59:24,2015-02-14 18:57:40,6181,"greek",3,5,3370,5,260,1375,25,24,37,251,343
"1274",3,2015-02-09 03:38:55,2015-02-09 04:10:32,3767,"pizza",1,1,878,1,579,579,15,18,17,446,118
"1275",5,2015-02-16 03:45:53,2015-02-16 04:24:56,5612,"burger",4,2,660,2,200,410,23,14,22,251,321
"1276",4,2015-01-24 19:21:48,2015-01-24 19:58:24,935,"other",3,1,1225,1,1025,1025,40,79,54,251,616
"1277",2,2015-02-01 02:51:17,2015-02-01 03:35:04,1234,"thai",2,4,4100,4,700,1300,91,83,143,251,230
"1278",2,2015-02-01 00:01:05,2015-02-01 00:58:30,5694,"burger",4,3,1977,2,539,669,30,29,32,251,431
"1279",4,2015-02-08 01:39:51,2015-02-08 02:22:47,6246,"pizza",3,2,3350,2,1050,2000,108,81,121,251,480
"1280",2,2015-02-16 04:44:47,2015-02-16 06:02:24,6281,"dessert",1,2,2560,2,865,1695,27,26,47,446,688
"1281",1,2015-02-08 15:52:19,2015-02-08 16:46:37,1236,"american",3,2,1800,2,300,1300,1,1,1,251,260
"1282",4,2015-01-29 22:53:22,2015-01-29 23:28:22,5394,"mexican",3,4,1441,3,150,846,32,27,31,251,276
"1283",2,2015-01-27 01:37:36,2015-01-27 01:56:43,5484,"burger",2,4,2800,3,200,1000,65,90,79,251,206
"1284",3,2015-02-16 02:07:15,2015-02-16 03:24:26,6107,"italian",4,6,4910,4,425,1450,11,8,10,446,598
"1285",3,2015-02-11 04:08:43,2015-02-11 04:51:01,3411,"pizza",3,6,6636,6,547,1251,10,0,13,251,281
"1286",2,2015-01-23 03:32:23,2015-01-23 04:05:28,464,"pizza",3,2,4875,1,1700,1700,53,52,71,251,525
"1287",1,2015-02-01 02:33:49,2015-02-01 03:56:30,668,"italian",3,5,6875,5,1175,1350,0,0,0,251,428
"1288",4,2015-02-07 00:51:24,2015-02-07 01:16:33,6420,"mexican",3,4,4169,2,741,1100,53,48,47,251,348
"1289",1,2015-01-24 01:17:47,2015-01-24 01:44:01,4569,"mexican",1,2,1098,2,199,899,0,0,0,446,352
"1290",1,2015-02-13 21:37:24,2015-02-13 23:11:50,4610,NA,1,1,2252,1,1650,1650,22,22,32,446,426
"1291",2,2015-01-30 00:55:30,2015-01-30 01:30:26,5773,"thai",1,3,2590,3,200,1095,36,35,42,446,530
"1292",5,2015-02-02 01:58:56,2015-02-02 02:47:32,2742,NA,2,3,3000,3,950,1100,22,21,29,251,518
"1293",3,2015-02-02 02:36:58,2015-02-02 03:54:40,6771,"american",1,2,1618,2,299,1099,8,8,10,446,755
"1294",4,2015-02-18 02:57:03,2015-02-18 03:48:49,3614,"seafood",5,2,3100,2,1550,1550,89,81,165,251,720
"1295",4,2015-02-04 02:14:23,2015-02-04 03:24:03,6151,"pizza",3,3,3667,3,1029,1149,103,100,135,251,720
"1296",4,2015-01-30 23:06:19,2015-01-30 23:45:51,6830,"vietnamese",5,2,1145,2,265,880,28,13,14,251,799
"1297",4,2015-01-31 05:40:17,2015-01-31 06:20:29,468,"burger",1,1,1079,1,1079,1079,7,7,8,446,830
"1298",6,2015-02-04 00:03:31,2015-02-04 00:41:02,4941,"mexican",1,6,5045,6,150,1099,3,3,3,446,721
"1299",2,2015-02-15 04:44:12,2015-02-15 05:28:04,4793,"chinese",3,5,5150,4,700,1150,50,49,67,251,879
"1300",5,2015-02-09 04:14:10,2015-02-09 04:53:36,1919,"indian",3,3,1147,3,199,699,46,44,57,251,555
"1301",2,2015-02-04 02:01:20,2015-02-04 02:37:14,4936,"italian",2,4,5235,4,995,1695,45,44,52,251,624
"1302",4,2015-02-18 03:22:09,2015-02-18 03:53:12,422,"indian",3,3,2485,3,295,1795,54,35,54,251,191
"1303",4,2015-02-04 01:51:04,2015-02-04 02:40:00,2902,"burger",4,2,1248,2,499,749,72,71,84,251,430
"1304",4,2015-02-15 03:57:34,2015-02-15 04:38:52,2494,"indian",5,2,3190,1,1595,1595,93,89,160,251,400
"1305",2,2015-01-26 01:42:00,2015-01-26 02:10:56,1352,"barbecue",5,3,2595,3,325,1495,82,99,70,251,674
"1306",2,2015-01-23 04:56:15,2015-01-23 05:41:22,2272,"mexican",5,6,3690,5,495,1000,42,44,50,251,817
"1307",4,2015-01-30 02:35:33,2015-01-30 03:38:37,4232,"indian",3,3,2120,3,200,1595,123,115,193,251,1008
"1308",2,2015-01-27 20:32:15,2015-01-27 21:02:57,6209,"american",5,3,2830,3,595,1095,45,32,32,251,805
"1309",3,2015-02-16 19:36:28,2015-02-16 20:42:04,3283,"breakfast",1,3,3275,3,1075,1100,24,22,28,446,1053
"1310",1,2015-01-25 23:12:11,2015-01-26 00:12:30,2193,"mediterranean",5,2,2745,2,1250,1295,6,9,8,251,841
"1311",5,2015-02-14 02:13:15,2015-02-14 03:25:30,732,"mediterranean",1,5,6390,4,675,1795,50,43,76,446,1031
"1312",4,2015-01-30 01:51:56,2015-01-30 02:38:52,861,"burger",5,3,1667,2,249,629,59,51,63,251,755
"1313",4,2015-01-25 02:19:38,2015-01-25 03:03:59,386,"other",3,3,2890,3,397,1158,108,146,131,251,493
"1314",1,2015-01-27 05:07:07,2015-01-27 06:02:48,501,"barbecue",3,2,2245,2,250,1995,17,21,24,251,849
"1315",1,2015-01-23 20:50:59,2015-01-23 21:24:02,5551,"smoothie",4,1,600,1,450,450,38,34,32,251,94
"1316",1,2015-02-03 01:57:38,2015-02-03 03:18:05,7,"sandwich",3,3,1897,3,249,1299,7,10,16,251,508
"1317",4,2015-01-29 22:43:04,2015-01-29 23:33:44,3505,"american",1,3,3706,3,539,1569,29,22,23,446,506
"1318",2,2015-02-17 19:40:12,2015-02-17 20:25:59,6566,"cafe",4,1,175,1,175,175,44,43,66,251,827
"1319",2,2015-02-11 02:36:20,2015-02-11 03:29:49,6144,"pizza",3,3,2125,3,300,1375,73,69,117,251,879
"1320",2,2015-02-05 01:16:55,2015-02-05 01:49:59,459,"italian",5,4,4050,4,500,1450,55,57,82,251,357
"1321",3,2015-02-08 02:43:48,2015-02-08 03:30:12,1259,"italian",3,5,7310,5,695,2295,49,49,62,251,404
"1322",5,2015-02-09 03:52:20,2015-02-09 04:52:13,981,"sandwich",2,3,1150,3,250,450,20,21,33,251,693
"1323",4,2015-01-27 03:15:09,2015-01-27 03:50:08,1440,"chinese",2,3,1920,3,275,895,75,131,105,251,510
"1324",3,2015-02-09 22:10:21,2015-02-09 22:30:37,5941,"american",1,1,1300,1,1300,1300,2,1,2,446,171
"1325",4,2015-02-18 02:41:53,2015-02-18 03:55:20,4234,"chinese",3,6,8770,5,1095,1395,85,74,156,251,959
"1326",4,2015-02-09 01:24:22,2015-02-09 01:41:17,922,"italian",5,2,1990,2,795,1195,77,62,95,251,117
"1327",1,2015-01-25 19:13:59,2015-01-25 19:41:09,6496,"fast",4,6,3077,5,0,2699,15,15,18,251,246
"1328",1,2015-02-13 00:55:33,2015-02-13 01:53:03,5441,"cafe",5,6,7050,4,400,1600,0,0,0,251,81
"1329",2,2015-02-14 01:52:46,2015-02-14 02:39:37,324,"american",2,3,2335,3,195,1095,25,18,28,251,479
"1330",1,2015-02-04 23:35:12,2015-02-05 00:51:06,5233,"american",1,2,1875,2,350,1025,15,14,17,446,476
"1331",2,2015-01-31 02:25:16,2015-01-31 03:16:15,5484,"burger",2,2,2300,2,400,800,112,100,207,251,645
"1332",1,2015-02-07 01:44:26,2015-02-07 02:48:06,5058,"italian",1,1,1800,1,1800,1800,22,21,20,446,434
"1333",4,2015-02-07 02:12:38,2015-02-07 03:15:14,5585,"japanese",3,6,5070,6,495,1195,75,75,128,251,755
"1334",2,2015-01-28 05:50:50,2015-01-28 06:28:54,3603,NA,5,2,1438,1,719,719,2,1,1,446,517
"1335",4,2015-02-08 18:15:54,2015-02-08 18:46:07,3056,"american",1,3,3365,3,945,1345,10,9,9,446,227
"1336",3,2015-02-08 02:37:02,2015-02-08 03:35:23,390,"burger",4,2,985,2,395,590,11,11,11,251,492
"1337",2,2015-01-24 20:12:57,2015-01-24 20:45:55,772,"breakfast",2,4,2900,2,300,625,52,61,85,251,469
"1338",4,2015-02-08 01:08:01,2015-02-08 01:44:56,2056,"chinese",3,4,2840,3,175,1295,73,45,52,251,1042
"1339",2,2015-01-26 20:42:39,2015-01-26 21:16:37,6388,"dessert",5,1,1145,1,795,795,47,68,69,251,475
"1340",2,2015-02-17 18:29:04,2015-02-17 19:10:35,3955,"smoothie",2,1,1973,1,1199,1199,8,8,9,251,484
"1341",4,2015-02-15 00:32:37,2015-02-15 01:02:10,385,"burger",2,2,1500,2,250,1150,29,22,22,251,274
"1342",4,2015-01-25 01:46:03,2015-01-25 02:49:58,1920,"indian",2,6,4290,3,650,1495,97,108,87,251,277
"1343",4,2015-01-21 19:21:14,2015-01-21 20:10:01,4986,"chinese",5,1,1295,1,1295,1295,66,64,132,251,644
"1344",2,2015-02-01 20:19:06,2015-02-01 21:01:23,4210,"mexican",2,4,1320,3,175,325,56,55,85,251,665
"1345",1,2015-01-25 05:45:35,2015-01-25 06:24:38,994,"dessert",4,1,675,1,500,500,5,2,2,251,301
"1346",2,2015-01-25 23:17:50,2015-01-25 23:53:11,1123,"burger",4,3,1307,3,269,729,54,68,64,251,407
"1347",2,2015-01-24 17:41:56,2015-01-24 18:27:33,1686,"mexican",5,1,999,1,999,999,14,21,25,251,392
"1348",2,2015-01-21 22:13:25,2015-01-21 22:47:51,4862,"other",4,4,2411,4,163,999,20,23,37,251,399
"1349",3,2015-02-01 02:09:28,2015-02-01 03:43:18,896,"thai",4,3,3985,3,1295,1295,7,7,8,446,343
"1350",4,2015-02-12 04:36:04,2015-02-12 05:14:38,2237,"mexican",1,2,1636,1,818,818,51,57,60,446,760
"1351",3,2015-02-02 00:41:43,2015-02-02 01:17:42,5548,"burger",5,3,1600,3,200,600,10,10,10,251,757
"1352",2,2015-02-16 01:39:48,2015-02-16 02:11:12,6762,"burger",5,4,3175,4,535,1095,86,78,127,251,376
"1353",5,2015-02-01 16:53:35,2015-02-01 17:55:21,4150,"american",1,2,2448,2,999,1449,1,1,3,446,595
"1354",4,2015-01-27 23:19:22,2015-01-27 23:59:47,1058,NA,1,4,2026,4,89,1599,4,3,3,446,453
"1355",2,2015-02-13 21:08:07,2015-02-13 21:54:02,3225,"mexican",1,1,799,1,799,799,57,56,71,446,634
"1356",4,2015-01-31 06:02:47,2015-01-31 06:23:04,3823,"fast",4,3,458,3,100,189,28,23,28,251,229
"1357",3,2015-01-30 20:55:11,2015-01-30 21:32:35,4254,"chinese",3,2,1520,2,725,795,21,16,16,251,582
"1358",2,2015-01-21 19:58:44,2015-01-21 20:51:08,3386,"vietnamese",2,3,2775,3,625,1100,31,30,44,251,690
"1359",2,2015-02-07 01:01:59,2015-02-07 01:32:49,810,"american",3,2,1450,2,550,900,78,48,55,251,599
"1360",5,2015-02-05 03:39:39,2015-02-05 05:01:11,410,"middle-eastern",5,2,2500,2,800,1700,30,29,39,251,614
"1361",3,2015-02-15 05:20:24,2015-02-15 06:12:03,1422,"southern",3,2,2275,2,675,1050,6,5,3,251,631
"1362",4,2015-01-31 19:26:17,2015-01-31 20:11:42,6380,"breakfast",2,6,2500,4,350,350,32,24,19,251,940
